,demarcation.label,demarcation.code,amount_type.code,item.label,amount.sum
2015,Moses Kotane,NW375,AUDA,COMMUNITY WEALTH / EQUITY,0
2015,Moses Kotane,NW375,AUDA,Community Wealth,0
2015,Moses Kotane,NW375,AUDA,Housing Development Fund,0
2015,Moses Kotane,NW375,AUDA,Reserves,0
2015,Moses Kotane,NW375,AUDA,Accumulated Surplus/(Deficit),1216406935
2015,Moses Kotane,NW375,AUDA,Minorities Interests,0
2015,Moses Kotane,NW375,AUDA,Total Community Wealth / Equity,1216406935
2015,Moses Kotane,NW375,AUDA,Non-Current Liabilities,0
2015,Moses Kotane,NW375,AUDA,Borrowing,67919545
2015,Moses Kotane,NW375,AUDA,Non-Current Provisions,15963099
2015,Moses Kotane,NW375,AUDA,Total Non-Current Liabilities,83882644
2015,Moses Kotane,NW375,AUDA,Current Liabilities,0
2015,Moses Kotane,NW375,AUDA,Consumer Deposits,0
2015,Moses Kotane,NW375,AUDA,Provisions,18835093
2015,Moses Kotane,NW375,AUDA,Creditors,61872047
2015,Moses Kotane,NW375,AUDA,Conditional Grants and Receipts,2587086
2015,Moses Kotane,NW375,AUDA,Bank Overdraft,8113444
2015,Moses Kotane,NW375,AUDA,Borrowing,0
2015,Moses Kotane,NW375,AUDA,Total Current Liabilities,91407670
2015,Moses Kotane,NW375,AUDA,Total Net Assets and Liabilities,1391697249
2015,Moses Kotane,NW375,AUDA,ASSETS,0
2015,Moses Kotane,NW375,AUDA,Non-Current Assets,0
2015,Moses Kotane,NW375,AUDA,Property Plant and Equipment,1037394788
2015,Moses Kotane,NW375,AUDA,Non-Current Investments,0
2015,Moses Kotane,NW375,AUDA,Long-term Receivables,0
2015,Moses Kotane,NW375,AUDA,Investment Property,249802
2015,Moses Kotane,NW375,AUDA,Investment in Associate,0
2015,Moses Kotane,NW375,AUDA,Agricultural,0
2015,Moses Kotane,NW375,AUDA,Biological,0
2015,Moses Kotane,NW375,AUDA,Intangible,0
2015,Moses Kotane,NW375,AUDA,Other Non-Current Assets,14000
2015,Moses Kotane,NW375,AUDA,Total Non-Current Assets,1037658590
2015,Moses Kotane,NW375,AUDA,Current Assets,0
2015,Moses Kotane,NW375,AUDA,Call Investment Deposits,74116707
2015,Moses Kotane,NW375,AUDA,Inventory,15933227
2015,Moses Kotane,NW375,AUDA,Consumer Debtors,228139329
2015,Moses Kotane,NW375,AUDA,Other Debtors,24482640
2015,Moses Kotane,NW375,AUDA,Current Portion Of Long-Term Receivables,0
2015,Moses Kotane,NW375,AUDA,Cash,11366756
2015,Moses Kotane,NW375,AUDA,Total Current Assets,354038659
2015,Moses Kotane,NW375,AUDA,Total Assets,1391697249
2015,Ratlou,NW381,AUDA,COMMUNITY WEALTH / EQUITY,0
2015,Ratlou,NW381,AUDA,Community Wealth,0
2015,Ratlou,NW381,AUDA,Housing Development Fund,0
2015,Ratlou,NW381,AUDA,Reserves,0
2015,Ratlou,NW381,AUDA,Accumulated Surplus/(Deficit),310217468
2015,Ratlou,NW381,AUDA,Minorities Interests,0
2015,Ratlou,NW381,AUDA,Total Community Wealth / Equity,310217468
2015,Ratlou,NW381,AUDA,Non-Current Liabilities,0
2015,Ratlou,NW381,AUDA,Borrowing,0
2015,Ratlou,NW381,AUDA,Non-Current Provisions,975000
2015,Ratlou,NW381,AUDA,Total Non-Current Liabilities,975000
2015,Ratlou,NW381,AUDA,Current Liabilities,0
2015,Ratlou,NW381,AUDA,Consumer Deposits,2721
2015,Ratlou,NW381,AUDA,Provisions,1456520
2015,Ratlou,NW381,AUDA,Creditors,13244890
2015,Ratlou,NW381,AUDA,Conditional Grants and Receipts,3635082
2015,Ratlou,NW381,AUDA,Bank Overdraft,0
2015,Ratlou,NW381,AUDA,Borrowing,0
2015,Ratlou,NW381,AUDA,Total Current Liabilities,18339213
2015,Ratlou,NW381,AUDA,Total Net Assets and Liabilities,329531681
2015,Ratlou,NW381,AUDA,ASSETS,0
2015,Ratlou,NW381,AUDA,Non-Current Assets,0
2015,Ratlou,NW381,AUDA,Property Plant and Equipment,213107521
2015,Ratlou,NW381,AUDA,Non-Current Investments,0
2015,Ratlou,NW381,AUDA,Long-term Receivables,0
2015,Ratlou,NW381,AUDA,Investment Property,19938960
2015,Ratlou,NW381,AUDA,Investment in Associate,0
2015,Ratlou,NW381,AUDA,Agricultural,0
2015,Ratlou,NW381,AUDA,Biological,0
2015,Ratlou,NW381,AUDA,Intangible,867988
2015,Ratlou,NW381,AUDA,Other Non-Current Assets,0
2015,Ratlou,NW381,AUDA,Total Non-Current Assets,233914469
2015,Ratlou,NW381,AUDA,Current Assets,0
2015,Ratlou,NW381,AUDA,Call Investment Deposits,0
2015,Ratlou,NW381,AUDA,Inventory,786714
2015,Ratlou,NW381,AUDA,Consumer Debtors,3607998
2015,Ratlou,NW381,AUDA,Other Debtors,60853534
2015,Ratlou,NW381,AUDA,Current Portion Of Long-Term Receivables,3678730
2015,Ratlou,NW381,AUDA,Cash,26690236
2015,Ratlou,NW381,AUDA,Total Current Assets,95617212
2015,Ratlou,NW381,AUDA,Total Assets,329531681
2015,Tswaing,NW382,AUDA,COMMUNITY WEALTH / EQUITY,0
2015,Tswaing,NW382,AUDA,Community Wealth,0
2015,Tswaing,NW382,AUDA,Housing Development Fund,0
2015,Tswaing,NW382,AUDA,Reserves,0
2015,Tswaing,NW382,AUDA,Accumulated Surplus/(Deficit),326456263
2015,Tswaing,NW382,AUDA,Minorities Interests,0
2015,Tswaing,NW382,AUDA,Total Community Wealth / Equity,326456263
2015,Tswaing,NW382,AUDA,Non-Current Liabilities,0
2015,Tswaing,NW382,AUDA,Borrowing,0
2015,Tswaing,NW382,AUDA,Non-Current Provisions,47708607
2015,Tswaing,NW382,AUDA,Total Non-Current Liabilities,47708607
2015,Tswaing,NW382,AUDA,Current Liabilities,0
2015,Tswaing,NW382,AUDA,Consumer Deposits,1219743
2015,Tswaing,NW382,AUDA,Provisions,1425530
2015,Tswaing,NW382,AUDA,Creditors,114864242
2015,Tswaing,NW382,AUDA,Conditional Grants and Receipts,2621801
2015,Tswaing,NW382,AUDA,Bank Overdraft,1367888
2015,Tswaing,NW382,AUDA,Borrowing,0
2015,Tswaing,NW382,AUDA,Total Current Liabilities,121499204
2015,Tswaing,NW382,AUDA,Total Net Assets and Liabilities,495664074
2015,Tswaing,NW382,AUDA,ASSETS,0
2015,Tswaing,NW382,AUDA,Non-Current Assets,0
2015,Tswaing,NW382,AUDA,Property Plant and Equipment,456458200
2015,Tswaing,NW382,AUDA,Non-Current Investments,0
2015,Tswaing,NW382,AUDA,Long-term Receivables,0
2015,Tswaing,NW382,AUDA,Investment Property,20664711
2015,Tswaing,NW382,AUDA,Investment in Associate,0
2015,Tswaing,NW382,AUDA,Agricultural,0
2015,Tswaing,NW382,AUDA,Biological,0
2015,Tswaing,NW382,AUDA,Intangible,0
2015,Tswaing,NW382,AUDA,Other Non-Current Assets,911168
2015,Tswaing,NW382,AUDA,Total Non-Current Assets,478034079
2015,Tswaing,NW382,AUDA,Current Assets,0
2015,Tswaing,NW382,AUDA,Call Investment Deposits,0
2015,Tswaing,NW382,AUDA,Inventory,841755
2015,Tswaing,NW382,AUDA,Consumer Debtors,14041706
2015,Tswaing,NW382,AUDA,Other Debtors,2746432
2015,Tswaing,NW382,AUDA,Current Portion Of Long-Term Receivables,0
2015,Tswaing,NW382,AUDA,Cash,102
2015,Tswaing,NW382,AUDA,Total Current Assets,17629995
2015,Tswaing,NW382,AUDA,Total Assets,495664074
2015,Mafikeng,NW383,AUDA,COMMUNITY WEALTH / EQUITY,0
2015,Mafikeng,NW383,AUDA,Community Wealth,0
2015,Mafikeng,NW383,AUDA,Housing Development Fund,0
2015,Mafikeng,NW383,AUDA,Reserves,0
2015,Mafikeng,NW383,AUDA,Accumulated Surplus/(Deficit),906337739
2015,Mafikeng,NW383,AUDA,Minorities Interests,0
2015,Mafikeng,NW383,AUDA,Total Community Wealth / Equity,906337739
2015,Mafikeng,NW383,AUDA,Non-Current Liabilities,0
2015,Mafikeng,NW383,AUDA,Borrowing,20765539
2015,Mafikeng,NW383,AUDA,Non-Current Provisions,348091869
2015,Mafikeng,NW383,AUDA,Total Non-Current Liabilities,368857408
2015,Mafikeng,NW383,AUDA,Current Liabilities,0
2015,Mafikeng,NW383,AUDA,Consumer Deposits,6972548
2015,Mafikeng,NW383,AUDA,Provisions,0
2015,Mafikeng,NW383,AUDA,Creditors,388404099
2015,Mafikeng,NW383,AUDA,Conditional Grants and Receipts,3804972
2015,Mafikeng,NW383,AUDA,Bank Overdraft,4007613
2015,Mafikeng,NW383,AUDA,Borrowing,5202713
2015,Mafikeng,NW383,AUDA,Total Current Liabilities,408391945
2015,Mafikeng,NW383,AUDA,Total Net Assets and Liabilities,1683587092
2015,Mafikeng,NW383,AUDA,ASSETS,0
2015,Mafikeng,NW383,AUDA,Non-Current Assets,0
2015,Mafikeng,NW383,AUDA,Property Plant and Equipment,1151495798
2015,Mafikeng,NW383,AUDA,Non-Current Investments,0
2015,Mafikeng,NW383,AUDA,Long-term Receivables,0
2015,Mafikeng,NW383,AUDA,Investment Property,224705000
2015,Mafikeng,NW383,AUDA,Investment in Associate,0
2015,Mafikeng,NW383,AUDA,Agricultural,0
2015,Mafikeng,NW383,AUDA,Biological,0
2015,Mafikeng,NW383,AUDA,Intangible,2399989
2015,Mafikeng,NW383,AUDA,Other Non-Current Assets,0
2015,Mafikeng,NW383,AUDA,Total Non-Current Assets,1378600787
2015,Mafikeng,NW383,AUDA,Current Assets,0
2015,Mafikeng,NW383,AUDA,Call Investment Deposits,36195416
2015,Mafikeng,NW383,AUDA,Inventory,67649683
2015,Mafikeng,NW383,AUDA,Consumer Debtors,120893296
2015,Mafikeng,NW383,AUDA,Other Debtors,71935043
2015,Mafikeng,NW383,AUDA,Current Portion Of Long-Term Receivables,0
2015,Mafikeng,NW383,AUDA,Cash,8312867
2015,Mafikeng,NW383,AUDA,Total Current Assets,304986305
2015,Mafikeng,NW383,AUDA,Total Assets,1683587092
2015,Ditsobotla,NW384,AUDA,COMMUNITY WEALTH / EQUITY,0
2015,Ditsobotla,NW384,AUDA,Community Wealth,0
2015,Ditsobotla,NW384,AUDA,Housing Development Fund,0
2015,Ditsobotla,NW384,AUDA,Reserves,0
2015,Ditsobotla,NW384,AUDA,Accumulated Surplus/(Deficit),1596235912
2015,Ditsobotla,NW384,AUDA,Minorities Interests,0
2015,Ditsobotla,NW384,AUDA,Total Community Wealth / Equity,1596235912
2015,Ditsobotla,NW384,AUDA,Non-Current Liabilities,0
2015,Ditsobotla,NW384,AUDA,Borrowing,164194
2015,Ditsobotla,NW384,AUDA,Non-Current Provisions,48177927
2015,Ditsobotla,NW384,AUDA,Total Non-Current Liabilities,48342121
2015,Ditsobotla,NW384,AUDA,Current Liabilities,0
2015,Ditsobotla,NW384,AUDA,Consumer Deposits,6994170
2015,Ditsobotla,NW384,AUDA,Provisions,1216632
2015,Ditsobotla,NW384,AUDA,Creditors,213380529
2015,Ditsobotla,NW384,AUDA,Conditional Grants and Receipts,1615402
2015,Ditsobotla,NW384,AUDA,Bank Overdraft,556616961
2015,Ditsobotla,NW384,AUDA,Borrowing,0
2015,Ditsobotla,NW384,AUDA,Total Current Liabilities,779823694
2015,Ditsobotla,NW384,AUDA,Total Net Assets and Liabilities,2424401727
2015,Ditsobotla,NW384,AUDA,ASSETS,0
2015,Ditsobotla,NW384,AUDA,Non-Current Assets,0
2015,Ditsobotla,NW384,AUDA,Property Plant and Equipment,1645017621
2015,Ditsobotla,NW384,AUDA,Non-Current Investments,0
2015,Ditsobotla,NW384,AUDA,Long-term Receivables,0
2015,Ditsobotla,NW384,AUDA,Investment Property,92190220
2015,Ditsobotla,NW384,AUDA,Investment in Associate,0
2015,Ditsobotla,NW384,AUDA,Agricultural,0
2015,Ditsobotla,NW384,AUDA,Biological,0
2015,Ditsobotla,NW384,AUDA,Intangible,2100448
2015,Ditsobotla,NW384,AUDA,Other Non-Current Assets,29413494
2015,Ditsobotla,NW384,AUDA,Total Non-Current Assets,1768721783
2015,Ditsobotla,NW384,AUDA,Current Assets,0
2015,Ditsobotla,NW384,AUDA,Call Investment Deposits,0
2015,Ditsobotla,NW384,AUDA,Inventory,175520367
2015,Ditsobotla,NW384,AUDA,Consumer Debtors,131605709
2015,Ditsobotla,NW384,AUDA,Other Debtors,14622156
2015,Ditsobotla,NW384,AUDA,Current Portion Of Long-Term Receivables,201648630
2015,Ditsobotla,NW384,AUDA,Cash,132283082
2015,Ditsobotla,NW384,AUDA,Total Current Assets,655679944
2015,Ditsobotla,NW384,AUDA,Total Assets,2424401727
2015,Ramotshere Moiloa,NW385,AUDA,COMMUNITY WEALTH / EQUITY,0
2015,Ramotshere Moiloa,NW385,AUDA,Community Wealth,0
2015,Ramotshere Moiloa,NW385,AUDA,Housing Development Fund,0
2015,Ramotshere Moiloa,NW385,AUDA,Reserves,0
2015,Ramotshere Moiloa,NW385,AUDA,Accumulated Surplus/(Deficit),504542488
2015,Ramotshere Moiloa,NW385,AUDA,Minorities Interests,0
2015,Ramotshere Moiloa,NW385,AUDA,Total Community Wealth / Equity,504542488
2015,Ramotshere Moiloa,NW385,AUDA,Non-Current Liabilities,0
2015,Ramotshere Moiloa,NW385,AUDA,Borrowing,5557946
2015,Ramotshere Moiloa,NW385,AUDA,Non-Current Provisions,51735000
2015,Ramotshere Moiloa,NW385,AUDA,Total Non-Current Liabilities,57292946
2015,Ramotshere Moiloa,NW385,AUDA,Current Liabilities,0
2015,Ramotshere Moiloa,NW385,AUDA,Consumer Deposits,1357035
2015,Ramotshere Moiloa,NW385,AUDA,Provisions,953419
2015,Ramotshere Moiloa,NW385,AUDA,Creditors,55818923
2015,Ramotshere Moiloa,NW385,AUDA,Conditional Grants and Receipts,26859918
2015,Ramotshere Moiloa,NW385,AUDA,Bank Overdraft,0
2015,Ramotshere Moiloa,NW385,AUDA,Borrowing,1601221
2015,Ramotshere Moiloa,NW385,AUDA,Total Current Liabilities,86590516
2015,Ramotshere Moiloa,NW385,AUDA,Total Net Assets and Liabilities,648425950
2015,Ramotshere Moiloa,NW385,AUDA,ASSETS,0
2015,Ramotshere Moiloa,NW385,AUDA,Non-Current Assets,0
2015,Ramotshere Moiloa,NW385,AUDA,Property Plant and Equipment,555289462
2015,Ramotshere Moiloa,NW385,AUDA,Non-Current Investments,0
2015,Ramotshere Moiloa,NW385,AUDA,Long-term Receivables,0
2015,Ramotshere Moiloa,NW385,AUDA,Investment Property,19050696
2015,Ramotshere Moiloa,NW385,AUDA,Investment in Associate,0
2015,Ramotshere Moiloa,NW385,AUDA,Agricultural,0
2015,Ramotshere Moiloa,NW385,AUDA,Biological,0
2015,Ramotshere Moiloa,NW385,AUDA,Intangible,3469559
2015,Ramotshere Moiloa,NW385,AUDA,Other Non-Current Assets,404550
2015,Ramotshere Moiloa,NW385,AUDA,Total Non-Current Assets,578214267
2015,Ramotshere Moiloa,NW385,AUDA,Current Assets,0
2015,Ramotshere Moiloa,NW385,AUDA,Call Investment Deposits,1981102
2015,Ramotshere Moiloa,NW385,AUDA,Inventory,31679339
2015,Ramotshere Moiloa,NW385,AUDA,Consumer Debtors,14312265
2015,Ramotshere Moiloa,NW385,AUDA,Other Debtors,270519
2015,Ramotshere Moiloa,NW385,AUDA,Current Portion Of Long-Term Receivables,3832563
2015,Ramotshere Moiloa,NW385,AUDA,Cash,18135895
2015,Ramotshere Moiloa,NW385,AUDA,Total Current Assets,70211683
2015,Ramotshere Moiloa,NW385,AUDA,Total Assets,648425950
2015,Naledi,NW392,AUDA,COMMUNITY WEALTH / EQUITY,0
2015,Naledi,NW392,AUDA,Community Wealth,0
2015,Naledi,NW392,AUDA,Housing Development Fund,0
2015,Naledi,NW392,AUDA,Reserves,1697412
2015,Naledi,NW392,AUDA,Accumulated Surplus/(Deficit),336571162
2015,Naledi,NW392,AUDA,Minorities Interests,0
2015,Naledi,NW392,AUDA,Total Community Wealth / Equity,338268574
2015,Naledi,NW392,AUDA,Non-Current Liabilities,0
2015,Naledi,NW392,AUDA,Borrowing,449708
2015,Naledi,NW392,AUDA,Non-Current Provisions,85607147
2015,Naledi,NW392,AUDA,Total Non-Current Liabilities,86056855
2015,Naledi,NW392,AUDA,Current Liabilities,0
2015,Naledi,NW392,AUDA,Consumer Deposits,5646524
2015,Naledi,NW392,AUDA,Provisions,9013003
2015,Naledi,NW392,AUDA,Creditors,325588276
2015,Naledi,NW392,AUDA,Conditional Grants and Receipts,1226582
2015,Naledi,NW392,AUDA,Bank Overdraft,0
2015,Naledi,NW392,AUDA,Borrowing,32148499
2015,Naledi,NW392,AUDA,Total Current Liabilities,373622884
2015,Naledi,NW392,AUDA,Total Net Assets and Liabilities,797948313
2015,Naledi,NW392,AUDA,ASSETS,0
2015,Naledi,NW392,AUDA,Non-Current Assets,0
2015,Naledi,NW392,AUDA,Property Plant and Equipment,738662119
2015,Naledi,NW392,AUDA,Non-Current Investments,0
2015,Naledi,NW392,AUDA,Long-term Receivables,0
2015,Naledi,NW392,AUDA,Investment Property,0
2015,Naledi,NW392,AUDA,Investment in Associate,0
2015,Naledi,NW392,AUDA,Agricultural,0
2015,Naledi,NW392,AUDA,Biological,0
2015,Naledi,NW392,AUDA,Intangible,0
2015,Naledi,NW392,AUDA,Other Non-Current Assets,719286
2015,Naledi,NW392,AUDA,Total Non-Current Assets,739381405
2015,Naledi,NW392,AUDA,Current Assets,0
2015,Naledi,NW392,AUDA,Call Investment Deposits,1244804
2015,Naledi,NW392,AUDA,Inventory,2935762
2015,Naledi,NW392,AUDA,Consumer Debtors,20689549
2015,Naledi,NW392,AUDA,Other Debtors,33656696
2015,Naledi,NW392,AUDA,Current Portion Of Long-Term Receivables,0
2015,Naledi,NW392,AUDA,Cash,40097
2015,Naledi,NW392,AUDA,Total Current Assets,58566908
2015,Naledi,NW392,AUDA,Total Assets,797948313
2015,Mamusa,NW393,AUDA,COMMUNITY WEALTH / EQUITY,0
2015,Mamusa,NW393,AUDA,Community Wealth,0
2015,Mamusa,NW393,AUDA,Housing Development Fund,0
2015,Mamusa,NW393,AUDA,Reserves,0
2015,Mamusa,NW393,AUDA,Accumulated Surplus/(Deficit),369655361
2015,Mamusa,NW393,AUDA,Minorities Interests,0
2015,Mamusa,NW393,AUDA,Total Community Wealth / Equity,369655361
2015,Mamusa,NW393,AUDA,Non-Current Liabilities,0
2015,Mamusa,NW393,AUDA,Borrowing,0
2015,Mamusa,NW393,AUDA,Non-Current Provisions,18986553
2015,Mamusa,NW393,AUDA,Total Non-Current Liabilities,18986553
2015,Mamusa,NW393,AUDA,Current Liabilities,0
2015,Mamusa,NW393,AUDA,Consumer Deposits,570876
2015,Mamusa,NW393,AUDA,Provisions,6434869
2015,Mamusa,NW393,AUDA,Creditors,74146898
2015,Mamusa,NW393,AUDA,Conditional Grants and Receipts,6932099
2015,Mamusa,NW393,AUDA,Bank Overdraft,0
2015,Mamusa,NW393,AUDA,Borrowing,0
2015,Mamusa,NW393,AUDA,Total Current Liabilities,88084742
2015,Mamusa,NW393,AUDA,Total Net Assets and Liabilities,476726656
2015,Mamusa,NW393,AUDA,ASSETS,0
2015,Mamusa,NW393,AUDA,Non-Current Assets,0
2015,Mamusa,NW393,AUDA,Property Plant and Equipment,356807289
2015,Mamusa,NW393,AUDA,Non-Current Investments,0
2015,Mamusa,NW393,AUDA,Long-term Receivables,0
2015,Mamusa,NW393,AUDA,Investment Property,25557702
2015,Mamusa,NW393,AUDA,Investment in Associate,0
2015,Mamusa,NW393,AUDA,Agricultural,0
2015,Mamusa,NW393,AUDA,Biological,0
2015,Mamusa,NW393,AUDA,Intangible,919809
2015,Mamusa,NW393,AUDA,Other Non-Current Assets,0
2015,Mamusa,NW393,AUDA,Total Non-Current Assets,383284800
2015,Mamusa,NW393,AUDA,Current Assets,0
2015,Mamusa,NW393,AUDA,Call Investment Deposits,0
2015,Mamusa,NW393,AUDA,Inventory,50426545
2015,Mamusa,NW393,AUDA,Consumer Debtors,28360589
2015,Mamusa,NW393,AUDA,Other Debtors,14271211
2015,Mamusa,NW393,AUDA,Current Portion Of Long-Term Receivables,0
2015,Mamusa,NW393,AUDA,Cash,383511
2015,Mamusa,NW393,AUDA,Total Current Assets,93441856
2015,Mamusa,NW393,AUDA,Total Assets,476726656
2015,Greater Taung,NW394,AUDA,COMMUNITY WEALTH / EQUITY,0
2015,Greater Taung,NW394,AUDA,Community Wealth,0
2015,Greater Taung,NW394,AUDA,Housing Development Fund,0
2015,Greater Taung,NW394,AUDA,Reserves,0
2015,Greater Taung,NW394,AUDA,Accumulated Surplus/(Deficit),463803672
2015,Greater Taung,NW394,AUDA,Minorities Interests,0
2015,Greater Taung,NW394,AUDA,Total Community Wealth / Equity,463803672
2015,Greater Taung,NW394,AUDA,Non-Current Liabilities,0
2015,Greater Taung,NW394,AUDA,Borrowing,341155
2015,Greater Taung,NW394,AUDA,Non-Current Provisions,19917868
2015,Greater Taung,NW394,AUDA,Total Non-Current Liabilities,20259023
2015,Greater Taung,NW394,AUDA,Current Liabilities,0
2015,Greater Taung,NW394,AUDA,Consumer Deposits,131934
2015,Greater Taung,NW394,AUDA,Provisions,188156
2015,Greater Taung,NW394,AUDA,Creditors,22552606
2015,Greater Taung,NW394,AUDA,Conditional Grants and Receipts,31089051
2015,Greater Taung,NW394,AUDA,Bank Overdraft,0
2015,Greater Taung,NW394,AUDA,Borrowing,640457
2015,Greater Taung,NW394,AUDA,Total Current Liabilities,54602204
2015,Greater Taung,NW394,AUDA,Total Net Assets and Liabilities,538664899
2015,Greater Taung,NW394,AUDA,ASSETS,0
2015,Greater Taung,NW394,AUDA,Non-Current Assets,0
2015,Greater Taung,NW394,AUDA,Property Plant and Equipment,385676106
2015,Greater Taung,NW394,AUDA,Non-Current Investments,0
2015,Greater Taung,NW394,AUDA,Long-term Receivables,0
2015,Greater Taung,NW394,AUDA,Investment Property,23946055
2015,Greater Taung,NW394,AUDA,Investment in Associate,0
2015,Greater Taung,NW394,AUDA,Agricultural,0
2015,Greater Taung,NW394,AUDA,Biological,0
2015,Greater Taung,NW394,AUDA,Intangible,435990
2015,Greater Taung,NW394,AUDA,Other Non-Current Assets,0
2015,Greater Taung,NW394,AUDA,Total Non-Current Assets,410058151
2015,Greater Taung,NW394,AUDA,Current Assets,0
2015,Greater Taung,NW394,AUDA,Call Investment Deposits,99117494
2015,Greater Taung,NW394,AUDA,Inventory,262200
2015,Greater Taung,NW394,AUDA,Consumer Debtors,24054986
2015,Greater Taung,NW394,AUDA,Other Debtors,1536663
2015,Greater Taung,NW394,AUDA,Current Portion Of Long-Term Receivables,0
2015,Greater Taung,NW394,AUDA,Cash,3635405
2015,Greater Taung,NW394,AUDA,Total Current Assets,128606748
2015,Greater Taung,NW394,AUDA,Total Assets,538664899
2015,Lekwa-Teemane,NW396,AUDA,COMMUNITY WEALTH / EQUITY,0
2015,Lekwa-Teemane,NW396,AUDA,Community Wealth,0
2015,Lekwa-Teemane,NW396,AUDA,Housing Development Fund,0
2015,Lekwa-Teemane,NW396,AUDA,Reserves,0
2015,Lekwa-Teemane,NW396,AUDA,Accumulated Surplus/(Deficit),143592040
2015,Lekwa-Teemane,NW396,AUDA,Minorities Interests,0
2015,Lekwa-Teemane,NW396,AUDA,Total Community Wealth / Equity,143592040
2015,Lekwa-Teemane,NW396,AUDA,Non-Current Liabilities,0
2015,Lekwa-Teemane,NW396,AUDA,Borrowing,24358090
2015,Lekwa-Teemane,NW396,AUDA,Non-Current Provisions,9922829
2015,Lekwa-Teemane,NW396,AUDA,Total Non-Current Liabilities,34280919
2015,Lekwa-Teemane,NW396,AUDA,Current Liabilities,0
2015,Lekwa-Teemane,NW396,AUDA,Consumer Deposits,1101157
2015,Lekwa-Teemane,NW396,AUDA,Provisions,1236000
2015,Lekwa-Teemane,NW396,AUDA,Creditors,216527813
2015,Lekwa-Teemane,NW396,AUDA,Conditional Grants and Receipts,6761678
2015,Lekwa-Teemane,NW396,AUDA,Bank Overdraft,389303
2015,Lekwa-Teemane,NW396,AUDA,Borrowing,6419945
2015,Lekwa-Teemane,NW396,AUDA,Total Current Liabilities,232435896
2015,Lekwa-Teemane,NW396,AUDA,Total Net Assets and Liabilities,410308855
2015,Lekwa-Teemane,NW396,AUDA,ASSETS,0
2015,Lekwa-Teemane,NW396,AUDA,Non-Current Assets,0
2015,Lekwa-Teemane,NW396,AUDA,Property Plant and Equipment,350162984
2015,Lekwa-Teemane,NW396,AUDA,Non-Current Investments,0
2015,Lekwa-Teemane,NW396,AUDA,Long-term Receivables,2085525
2015,Lekwa-Teemane,NW396,AUDA,Investment Property,25872289
2015,Lekwa-Teemane,NW396,AUDA,Investment in Associate,0
2015,Lekwa-Teemane,NW396,AUDA,Agricultural,0
2015,Lekwa-Teemane,NW396,AUDA,Biological,170000
2015,Lekwa-Teemane,NW396,AUDA,Intangible,663329
2015,Lekwa-Teemane,NW396,AUDA,Other Non-Current Assets,20100
2015,Lekwa-Teemane,NW396,AUDA,Total Non-Current Assets,378974227
2015,Lekwa-Teemane,NW396,AUDA,Current Assets,0
